ts,open,high,low,close,volume,funding,borrow,liq,depeg,oi
1728547200,60900.01,61073.42,60784.75,60815.7,595.18801,0.0,0.0,0.0,0.0,0.0
1728550800,60815.71,60988.92,60630.71,60935.15,908.49779,0.0,0.0,0.0,0.0,0.0
1728554400,60935.14,61211.99,60932.69,61075.56,473.81685,0.0,0.0,0.0,0.0,0.0
1728558000,61075.56,61321.68,61052.0,61262.0,582.16912,0.0,0.0,0.0,0.0,0.0
1728561600,61262.01,61320.0,60752.04,60962.0,1487.32919,0.0,0.0,0.0,0.0,0.0
1728565200,60962.01,61254.0,60617.05,60940.01,1121.40668,0.0,0.0,0.0,0.0,0.0
1728568800,60940.01,61055.99,60513.44,60593.95,1109.62787,0.0,0.0,0.0,0.0,0.0
1728572400,60593.95,60814.98,60444.99,60789.36,1509.548,0.0,0.0,0.0,0.0,0.0
1728576000,60789.36,61030.31,60255.36,60298.12,1239.94022,0.0,0.0,0.0,0.0,0.0
1728579600,60298.12,60460.0,59561.51,59611.01,2434.69214,0.0,0.0,0.0,0.0,0.0
1728583200,59611.0,59611.01,58946.0,59502.01,3644.40509,0.0,0.0,0.0,0.0,0.0
1728586800,59502.0,59761.0,59360.0,59727.28,1198.92032,0.0,0.0,0.0,0.0,0.0
1728590400,59727.27,60026.08,59586.29,59799.83,1105.03452,0.0,0.0,0.0,0.0,0.0
1728594000,59799.83,60198.78,59692.79,60198.77,969.22291,0.0,0.0,0.0,0.0,0.0
1728597600,60198.78,60250.0,59945.62,60148.01,752.21843,0.0,0.0,0.0,0.0,0.0
1728601200,60148.0,60329.27,60148.0,60326.39,480.95597,0.0,0.0,0.0,0.0,0.0
1728604800,60326.4,60360.0,60151.23,60194.01,709.69559,0.0,0.0,0.0,0.0,0.0
1728608400,60194.01,60768.64,60087.64,60578.55,903.56723,0.0,0.0,0.0,0.0,0.0
1728612000,60578.55,60649.99,60362.3,60553.31,432.09823,0.0,0.0,0.0,0.0,0.0
1728615600,60553.32,60710.21,60553.31,60614.0,369.81958,0.0,0.0,0.0,0.0,0.0
1728619200,60614.01,60720.03,60578.0,60699.99,320.68003,0.0,0.0,0.0,0.0,0.0
1728622800,60699.99,60770.0,60588.23,60600.0,350.72883,0.0,0.0,0.0,0.0,0.0
1728626400,60600.01,60925.16,60600.0,60800.0,557.93131,0.0,0.0,0.0,0.0,0.0
1728630000,60800.01,60919.83,60656.0,60674.69,804.72065,0.0,0.0,0.0,0.0,0.0
1728633600,60674.68,60810.89,60650.44,60669.39,404.7912,0.0,0.0,0.0,0.0,0.0
1728637200,60669.39,61118.19,60654.05,61086.0,903.88588,0.0,0.0,0.0,0.0,0.0
1728640800,61086.0,61263.4,61002.49,61160.0,994.23585,0.0,0.0,0.0,0.0,0.0
1728644400,61160.01,61260.0,61079.9,61174.87,452.07523,0.0,0.0,0.0,0.0,0.0
1728648000,61174.88,61477.57,61129.72,61379.0,1031.16609,0.0,0.0,0.0,0.0,0.0
1728651600,61379.01,61848.0,61206.15,61676.0,1576.49136,0.0,0.0,0.0,0.0,0.0
